province,district,distid,year,nomincome,area_total,realincome,RAIL_prop,RAIL_rec,RAIL_sur,RAIL,RAIL_KHi,RAIL_KLo,RAIL_L6973,RAIL_L7478,RAIL_L7983,RAIL_L8488,RAIL_L8993,RAIL_L9498,ln_realincome
punjab,dera ghazi khan,151015,1911,8514400.898483276,448170,6272889.5,1,0,0,0,1,0,0,0,0,1,0,0,15.651748
punjab,dera ghazi khan,151015,1913,8377724.700683594,655098,6145972.5,1,0,0,0,1,0,0,0,0,1,0,0,15.631308
punjab,dera ghazi khan,151015,1914,10428296.38338089,716880,6528987.5,1,0,0,1,1,0,0,0,0,1,0,0,15.691762
punjab,dera ghazi khan,151015,1916,13424952.16845703,688853,7788483,1,0,0,1,1,0,0,0,0,1,0,0,15.868156
punjab,muzaffargarh,151016,1886,7698184.55506134,356564.84,7698184.5,0,0,0,0,1,0,0,0,0,1,0,0,15.856495
punjab,muzaffargarh,151016,1887,6941509.047286987,346013.25,7547344.5,0,0,0,1,1,0,0,0,0,1,0,0,15.836706
punjab,muzaffargarh,151016,1888,7003593.228401184,363702.16,8541665,0,0,0,1,1,0,0,0,0,1,0,0,15.960466
punjab,muzaffargarh,151016,1889,7985161.733726501,397667.09,9233781,0,0,0,1,1,0,0,0,0,1,0,0,16.03838
punjab,muzaffargarh,151016,1890,7754407.324432373,384944.31,7963201,0,0,0,1,1,0,0,0,0,1,0,0,15.890342
punjab,muzaffargarh,151016,1891,7436294.287261963,378660.97,7829937,0,0,0,1,1,0,0,0,0,1,0,0,15.873465
punjab,muzaffargarh,151016,1892,7659978.021492004,387358,8289618,0,0,0,1,1,0,0,0,0,1,0,0,15.930514
punjab,muzaffargarh,151016,1893,6348460.481285095,383573,8699389,0,0,0,1,1,0,0,0,0,1,0,0,15.978764
punjab,muzaffargarh,151016,1894,6624838.530860901,380738,8732612,0,0,0,1,1,0,0,0,0,1,0,0,15.982575
punjab,muzaffargarh,151016,1895,8130200.640197754,373755,8321795,0,0,0,1,1,0,0,0,0,1,0,0,15.934388
punjab,muzaffargarh,151016,1896,9701238.544586182,379190,7936532.5,0,0,0,1,1,0,0,0,0,1,0,0,15.886987
punjab,muzaffargarh,151016,1897,8508911.812255859,385496,8668941,1,0,0,1,1,0,0,0,0,1,0,0,15.975257
punjab,muzaffargarh,151016,1898,6213532.92175293,349525,7629673,1,0,0,1,1,0,0,0,0,1,0,0,15.847555
punjab,muzaffargarh,151016,1899,7754864.473945618,318050,7732970,1,0,0,1,1,0,0,0,0,1,0,0,15.861004
punjab,muzaffargarh,151016,1901,7876539.921585083,350768,8273302.5,1,0,0,1,1,0,0,0,0,1,0,0,15.928544
punjab,muzaffargarh,151016,1902,8286706.965576172,359333,8486918,1,0,0,1,1,0,0,0,0,1,0,0,15.954037
punjab,muzaffargarh,151016,1903,8260109.481109619,385025,8365618,1,0,0,1,1,0,0,0,0,1,0,0,15.939641
punjab,muzaffargarh,151016,1904,7240860.908157349,351812,7526314,1,0,0,1,1,0,0,0,0,1,0,0,15.833916
punjab,muzaffargarh,151016,1905,8322104.434326172,393177,8083059.5,1,0,0,1,1,0,0,0,0,1,0,0,15.905281
punjab,muzaffargarh,151016,1906,9483525.922119141,441471,8626128,1,0,0,1,1,0,0,0,0,1,0,0,15.970306
punjab,muzaffargarh,151016,1907,8527151.675598145,394793,7732361,1,0,0,1,1,0,0,0,0,1,0,0,15.860925
punjab,muzaffargarh,151016,1908,12078529.0213623,560278,9830078,1,0,0,1,1,0,0,0,0,1,0,0,16.100958
punjab,muzaffargarh,151016,1909,9996289.246551514,557326,10332392,1,0,0,1,1,0,0,0,0,1,0,0,16.150795
punjab,muzaffargarh,151016,1910,9740946.250427246,570459,10850105,1,0,0,1,1,0,0,0,0,1,0,0,16.199686
punjab,muzaffargarh,151016,1911,10861627.09509277,557585,10256310,1,0,0,1,1,0,0,0,0,1,0,0,16.143404
punjab,muzaffargarh,151016,1912,11097344.01464844,577426,10168807,1,0,0,1,1,0,0,0,0,1,0,0,16.134836
punjab,muzaffargarh,151016,1913,10580945.61901855,567780,9616354,1,0,0,1,1,0,0,0,0,1,0,0,16.078976
punjab,muzaffargarh,151016,1914,11678656.46362305,576484,9639460,1,0,0,1,1,0,0,0,0,1,0,0,16.081375
punjab,muzaffargarh,151016,1915,10561518.77850342,532865,8932468,1,0,0,1,1,0,0,0,0,1,0,0,16.005203
punjab,muzaffargarh,151016,1916,13824829.58894348,592870,11002307,1,0,0,1,1,0,0,0,0,1,0,0,16.213615
punjab,muzaffargarh,151016,1917,15746857.84799194,589575,10982125,1,0,0,1,1,0,0,0,0,1,0,0,16.211779
punjab,muzaffargarh,151016,1918,16957944.01248169,566234.5,9659717,1,0,0,1,1,0,0,0,0,1,0,0,16.083475
punjab,muzaffargarh,151016,1919,16010035.78582764,542894,8866594,1,0,0,1,1,0,0,0,0,1,0,0,15.997801
punjab,muzaffargarh,151016,1920,18544682.47735596,515374,8917319,1,0,0,1,1,0,0,0,0,1,0,0,16.003506
punjab,muzaffargarh,151016,1929,16242603.15304565,531476,8983186,1,0,0,1,1,0,0,0,0,1,0,0,16.010864
punjab,muzaffargarh,151016,1930,11935292.54772949,514109,9203949,0,0,0,1,1,0,0,0,0,1,0,0,16.035143
punjab,multan,151017,1884,14175968.6426239,523499.94,14175969,0,0,0,1,0,1,0,0,0,1,0,0,16.467058
punjab,multan,151017,1885,10984360.27939987,473988.88,12184650,0,0,0,1,0,1,0,0,0,1,0,0,16.315687
punjab,multan,151017,1886,11593079.46208572,482472.28,11626795,0,0,0,1,0,1,0,0,0,1,0,0,16.268824
punjab,multan,151017,1887,11617254.65652084,486076.19,11643640,0,0,0,1,0,1,0,0,0,1,0,0,16.270271
punjab,multan,151017,1888,12635622.78953552,536938.31,13680356,0,0,0,1,0,1,0,0,0,1,0,0,16.431471
punjab,multan,151017,1889,12913971.28665924,577292.25,13956147,0,0,0,1,0,1,0,0,0,1,0,0,16.451431
punjab,multan,151017,1890,13345457.04393005,597071.31,14100811,0,0,0,1,0,1,0,0,0,1,0,0,16.461742
punjab,multan,151017,1891,14619427.2168045,587991.63,14141559,0,0,0,1,0,1,0,0,0,1,0,0,16.464628
punjab,multan,151017,1892,14383392.12047577,609851,14101914,0,0,0,1,0,1,0,0,0,1,0,0,16.461821
punjab,multan,151017,1893,11987685.8860321,600672,15093023,0,0,1,1,0,1,0,0,0,1,0,0,16.529743
punjab,multan,151017,1894,11811999.17850876,616989,16576036,0,0,1,1,0,1,0,0,0,1,0,0,16.623468
punjab,multan,151017,1895,11011412.92396164,522998,13182388,0,0,1,1,0,1,0,0,0,1,0,0,16.394392
punjab,multan,151017,1896,15155932.72932434,539693,12217026,0,0,1,1,0,1,0,0,0,1,0,0,16.31834
punjab,multan,151017,1897,18025219.88954926,644548,14982863,0,0,1,1,0,1,0,0,0,1,0,0,16.522417
punjab,multan,151017,1898,10655561.97916222,475322,11974948,0,0,1,1,0,1,0,0,0,1,0,0,16.298326
punjab,multan,151017,1899,10883653.43310547,403260,10289755,0,0,1,1,0,1,0,0,0,1,0,0,16.14666
punjab,multan,151017,1901,11974848.35314941,499093,13138479,0,0,1,1,0,1,0,0,0,1,0,0,16.391056
punjab,multan,151017,1902,9265074.40801239,388798,9842004,0,0,1,1,0,1,0,0,0,1,0,0,16.102169
punjab,multan,151017,1903,14871637.03369141,612566,15419733,0,0,1,1,0,1,0,0,0,1,0,0,16.551159
punjab,multan,151017,1904,12116652.58215332,538766,13992378,0,0,1,1,0,1,0,0,0,1,0,0,16.454023
punjab,multan,151017,1905,15787528.99037743,586162,15243172,0,0,1,1,0,1,0,0,0,1,0,0,16.539642
punjab,multan,151017,1906,21837573.26623726,815988,20439558,0,0,1,1,0,1,0,0,0,1,0,0,16.832983
punjab,multan,151017,1907,18498968.84996796,667499,17895256,0,0,1,1,0,1,0,0,0,1,0,0,16.700047
punjab,multan,151017,1908,28166194.73632813,808469,19410308,0,0,1,1,0,1,0,0,0,1,0,0,16.781315
punjab,multan,151017,1909,24723715.45898438,784774,19591958,0,0,1,1,0,1,0,0,0,1,0,0,16.79063
punjab,multan,151017,1910,20731517.41186523,749293,20064428,0,0,1,1,0,1,0,0,0,1,0,0,16.814459
punjab,multan,151017,1911,18869555.24176025,689567,16421844,0,0,1,1,0,1,0,0,0,1,0,0,16.614122
punjab,multan,151017,1912,19782085.72401428,733734,16106286,0,0,1,1,0,1,0,0,0,1,0,0,16.594721
punjab,multan,151017,1913,17716408.0254364,756678,14796725,0,0,1,1,0,1,0,0,0,1,0,0,16.509916
punjab,multan,151017,1914,22121137.05078125,966639,17396658,0,0,1,1,0,1,0,0,0,1,0,0,16.671789
punjab,multan,151017,1915,21204692.2144928,798715.69,15609428,0,0,1,1,0,1,0,0,0,1,0,0,16.563385
punjab,multan,151017,1916,27449265.063797,924309.31,21586110,0,0,1,1,0,1,0,0,0,1,0,0,16.88756
punjab,multan,151017,1917,32193159.87905884,982888,20999986,0,0,1,1,0,1,0,0,0,1,0,0,16.860033
punjab,multan,151017,1918,39074754.98352051,967913.5,21540686,0,0,1,1,0,1,0,0,0,1,0,0,16.885454
punjab,multan,151017,1919,34747351.04779053,952939,17956166,0,0,1,1,0,1,0,0,0,1,0,0,16.703444
punjab,multan,151017,1920,34300732.83074951,885527,18380736,0,0,1,1,0,1,0,0,0,1,0,0,16.726814
punjab,multan,151017,1929,37962787.45202637,1187302,22735748,0,0,1,1,0,1,0,0,0,1,0,0,16.939449
punjab,multan,151017,1930,27001462.67138672,1175596,22370446,0,0,0,1,0,1,0,0,0,1,0,0,16.923252
punjab,montgomery,151018,1884,7877799.349243164,335307.03,7877799.5,0,0,0,1,0,1,0,0,0,0,0,0,15.87956
punjab,montgomery,151018,1885,3685994.21685791,252492.64,4008765,0,0,0,1,0,1,0,0,0,0,0,0,15.203994
punjab,montgomery,151018,1886,4551220.515136719,297449.75,4798997.5,0,0,0,1,0,1,0,0,0,0,0,0,15.383918
punjab,montgomery,151018,1887,5443727.091003418,349167.34,5691480.5,0,0,0,1,0,1,0,0,0,0,0,0,15.554481
punjab,montgomery,151018,1888,4973258.047607422,351939.06,5799367.5,0,0,0,1,0,1,0,0,0,0,0,0,15.573259
punjab,montgomery,151018,1889,5894484.09173584,366151.31,6067507.5,0,0,0,1,0,1,0,0,0,0,0,0,15.618459
punjab,montgomery,151018,1890,6886393.191726685,408165.09,6691082.5,0,0,0,1,0,1,0,0,0,0,0,0,15.716287
punjab,montgomery,151018,1891,5888795.225410461,379911.09,6173988.5,0,0,0,1,0,1,0,0,0,0,0,0,15.635856
punjab,montgomery,151018,1892,6599407.70003891,476635,7404553,0,0,0,1,0,1,0,0,0,0,0,0,15.817606
punjab,montgomery,151018,1893,5180953.388305664,456718,7615110,0,0,0,1,0,1,0,0,0,0,0,0,15.845645
punjab,montgomery,151018,1894,4303531.355621338,402673,6895256,0,0,0,1,0,1,0,0,0,0,0,0,15.746345
punjab,montgomery,151018,1895,3974567.707870483,249159,4164955,0,0,0,1,0,1,0,0,0,0,0,0,15.242216
punjab,montgomery,151018,1896,4663401.203613281,221277,3662250.8,0,0,0,1,0,1,0,0,0,0,0,0,15.113588
punjab,montgomery,151018,1897,5569273.266296387,345318,6001298,0,0,0,1,0,1,0,0,0,0,0,0,15.607487
punjab,montgomery,151018,1898,3550667.71131897,256175,4942909,0,0,0,1,0,1,0,0,0,0,0,0,15.413465
punjab,montgomery,151018,1899,3539623.081100464,168844,3318797.5,0,0,0,1,0,1,0,0,0,0,0,0,15.015113
punjab,montgomery,151018,1901,5713359.921890259,253688,5342088,0,0,0,1,0,1,0,0,0,0,0,0,15.491127
punjab,montgomery,151018,1902,5168091.696960449,240579,4639988.5,0,0,0,1,0,1,0,0,0,0,0,0,15.350223
punjab,montgomery,151018,1903,8958823.183410645,408284,8040639,0,0,0,1,0,1,0,0,0,0,0,0,15.900019
punjab,montgomery,151018,1904,5068807.155208588,240796,4898666.5,0,0,0,1,0,1,0,0,0,0,0,0,15.404473
punjab,montgomery,151018,1905,9822679.815826416,410204,8140089,0,0,0,1,0,1,0,0,0,0,0,0,15.912312
punjab,montgomery,151018,1906,13830085.10325623,579018,11409340,0,0,0,1,0,1,0,0,0,0,0,0,16.249943
punjab,montgomery,151018,1907,8472925.788154602,347394,7552465,0,0,0,1,0,1,0,0,0,0,0,0,15.837384
punjab,montgomery,151018,1908,13917590.14097214,589817,10177663,0,0,0,1,0,1,0,0,0,0,0,0,16.135706
punjab,montgomery,151018,1909,10044835.82086182,525618,9312148,0,0,0,1,0,1,0,0,0,0,0,0,16.046831
punjab,montgomery,151018,1910,8819160.10118103,438486,8608650,0,0,0,1,0,1,0,0,0,0,0,0,15.968278
punjab,montgomery,151018,1911,8297840.24962616,337017,6595568,0,0,0,1,0,1,0,0,0,0,0,0,15.701908
punjab,montgomery,151018,1912,9745746.142593384,420482,8021417.5,0,0,0,1,0,1,0,0,0,0,0,0,15.897626
punjab,montgomery,151018,1913,9798541.751953125,420696,8148543.5,0,0,0,1,0,1,0,0,0,0,0,0,15.91335
punjab,montgomery,151018,1914,16285747.22871399,691190,12803486,0,0,0,1,0,1,0,0,0,0,0,0,16.365229
punjab,montgomery,151018,1915,11168149.95701599,460204,8652794,0,0,0,1,0,1,0,0,0,0,0,0,15.973392
punjab,montgomery,151018,1916,19665419.31866455,726560,15778171,0,0,0,1,0,1,0,0,0,0,0,0,16.574139
punjab,montgomery,151018,1917,25390755.22595215,760478,14943331,0,0,0,1,0,1,0,0,0,0,0,0,16.519775
punjab,montgomery,151018,1918,32215745.28042603,793690,16462859,0,0,0,1,0,1,0,0,0,0,0,0,16.616617
punjab,montgomery,151018,1919,30227079.73287964,826902,15880590,0,0,0,1,0,1,0,0,0,0,0,0,16.580608
punjab,montgomery,151018,1920,33669995.15647888,772667,16619714,0,0,0,1,0,1,0,0,0,0,0,0,16.626101
punjab,montgomery,151018,1929,41004938.159729,1083555,24067034,0,0,0,1,0,1,0,0,0,0,0,0,16.996353
punjab,jhang,151019,1896,10509949.22851563,519582,10509949,0,0,1,1,0,0,0,0,0,0,0,0,16.167833
punjab,jhang,151019,1897,13432063.33738708,726129,14472693,0,0,1,1,0,0,0,0,0,0,0,0,16.487774
punjab,jhang,151019,1898,10713358.46798706,760169,14752368,0,0,1,1,0,0,0,0,0,0,0,0,16.506914
punjab,jhang,151019,1899,16474012.21459961,961348,18792742,0,0,1,1,0,0,0,0,0,0,0,0,16.748981
punjab,jhang,151019,1901,20365193.01220703,1255039,25469636,0,0,1,1,0,0,0,0,0,0,0,0,17.052998
punjab,jhang,151019,1902,19646895.56713867,1295343,26191730,0,0,1,1,0,0,0,0,0,0,0,0,17.080954
punjab,jhang,151019,1903,23385742.61572266,1446985,29880712,0,0,1,1,0,0,0,0,0,0,0,0,17.212725
punjab,jhang,151019,1904,20057454.54772949,1312532,27263714,0,0,1,1,0,0,0,0,0,0,0,0,17.121067
punjab,jhang,151019,1905,22099116.0579834,1251649,27715712,0,0,1,1,0,0,0,0,0,0,0,0,17.13751
punjab,jhang,151019,1906,28475887.18530273,1605462,33978016,0,0,1,1,0,0,0,0,0,0,0,0,17.341225
punjab,jhang,151019,1907,29012106.03808594,1456036,31901066,0,0,1,1,0,0,0,0,0,0,0,0,17.278151
punjab,jhang,151019,1908,41167265.76098633,1604366,34953148,0,0,1,1,0,0,0,0,0,0,0,0,17.369518
punjab,jhang,151019,1909,37028411.92138672,1610040,36621092,0,0,1,1,0,0,0,0,0,0,0,0,17.416136
punjab,jhang,151019,1910,32560623.67297363,1561109,35101316,0,0,1,1,0,0,0,0,0,0,0,0,17.373749
punjab,jhang,151019,1911,34528820.1706543,1581176,34191312,0,0,1,1,0,0,0,0,0,0,0,0,17.347483
punjab,jhang,151019,1912,36706950.47387695,1546975,34323628,0,0,1,1,0,0,0,0,0,0,0,0,17.351345
punjab,jhang,151019,1913,39022151.86474609,1620748,36705368,0,0,1,1,0,0,0,0,0,0,0,0,17.418434
punjab,jhang,151019,1914,44837210.86181641,1767626,40689908,0,0,1,1,0,0,0,0,0,0,0,0,17.52149
punjab,jhang,151019,1915,45941369.97070313,1587301.4,38301632,0,0,1,1,0,0,0,0,0,0,0,0,17.461002
punjab,jhang,151019,1916,53228157.70898438,1710598.6,44818980,0,0,1,1,0,0,0,0,0,0,0,0,17.618143
punjab,jhang,151019,1917,68125485.18945313,1797604,49980952,0,0,1,1,0,0,0,0,0,0,0,0,17.727152
punjab,jhang,151019,1918,87913587.95703125,1792582,52970360,0,0,1,1,0,0,0,0,0,0,0,0,17.785244
punjab,jhang,151019,1919,94524413.81640625,1787560,50371880,0,0,1,1,0,0,0,0,0,0,0,0,17.734943
punjab,jhang,151019,1920,77356814.54872131,1689141,43434692,0,0,1,1,0,0,0,0,0,0,0,0,17.586769
punjab,jhang,151019,1929,73373838.71893311,1891298,46435088,0,0,1,1,0,0,0,0,0,0,0,0,17.653566
punjab,jhang,151019,1930,50918782.88583374,1779579,44597468,0,0,0,1,0,0,0,0,0,0,0,0,17.613188
punjab,dera ismail khan,151020,1886,8026466.18006897,436654.59,8026466,0,0,0,0,0,0,0,0,0,0,0,0,15.898255
punjab,dera ismail khan,151020,1887,9173600.798294067,439355.66,8099354.5,0,0,0,1,0,0,0,0,0,0,0,0,15.907295
punjab,dera ismail khan,151020,1888,7704754.243255615,432967.47,8190364,0,0,0,1,0,0,0,0,0,0,0,0,15.918468
punjab,dera ismail khan,151020,1889,7711765.005935669,553477,10049462,0,0,0,1,0,0,0,0,0,0,0,0,16.12303
punjab,dera ismail khan,151020,1890,8934791.980117798,593493.69,11078585,0,0,0,1,0,0,0,0,0,0,0,0,16.220524
punjab,dera ismail khan,151020,1891,9890119.022674561,508388,10343878,0,0,0,1,0,0,0,0,0,0,0,0,16.151905
punjab,dera ismail khan,151020,1892,11987280.95205688,657029,11911073,0,0,0,1,0,0,0,0,0,0,0,0,16.292978
punjab,dera ismail khan,151020,1893,7614448.700561523,516832,10047309,0,0,0,1,0,0,0,0,0,0,0,0,16.122816
punjab,dera ismail khan,151020,1894,7125963.883720398,536835,10771729,0,0,0,1,0,0,0,0,0,0,0,0,16.192436
punjab,dera ismail khan,151020,1895,7956126.557250977,482892,9920960,0,0,0,1,0,0,0,0,0,0,0,0,16.110161
punjab,dera ismail khan,151020,1896,14201030.0241375,476464,10266313,0,0,0,1,0,0,0,0,0,0,0,0,16.144379
punjab,dera ismail khan,151020,1897,14984627.93965912,611512,13157457,1,0,0,1,0,0,0,0,0,0,0,0,16.3925
punjab,dera ismail khan,151020,1898,7874743.002592087,435375,9661521,1,0,0,1,0,0,0,0,0,0,0,0,16.083662
punjab,dera ismail khan,151020,1899,9820529.971588135,391401,8758282,1,0,0,1,0,0,0,0,0,0,0,0,15.98551
punjab,dera ismail khan,151020,1901,13022549.11444092,560046,12059860,1,0,0,1,0,0,0,0,0,0,0,0,16.305393
punjab,dera ismail khan,151020,1902,12753619.04309082,575691,11920555,1,0,0,1,0,0,0,0,0,0,0,0,16.293776
punjab,dera ismail khan,151020,1903,14115850.5790863,753964,14971578,1,0,0,1,0,0,0,0,0,0,0,0,16.521664
punjab,dera ismail khan,151020,1904,8139328.348823547,465278,9863146,1,0,0,1,0,0,0,0,0,0,0,0,16.104315
punjab,dera ismail khan,151020,1905,10694287.2503891,504735,10761102,1,0,0,1,0,0,0,0,0,0,0,0,16.191448
punjab,dera ismail khan,151020,1906,20280730.31045532,927098,18668430,1,0,0,1,0,0,0,0,0,0,0,0,16.742344
punjab,dera ismail khan,151020,1907,16334059.05016899,837717,16020829,1,0,0,1,0,0,0,0,0,0,0,0,16.589399
punjab,dera ismail khan,151020,1908,22530199.14131737,833660,16106503,1,0,0,1,0,0,0,0,0,0,0,0,16.594734
punjab,dera ismail khan,151020,1909,20540767.23504639,804042,14917400,1,0,0,1,0,0,0,0,0,0,0,0,16.51804
punjab,dera ismail khan,151020,1910,15604387.49359131,803744,13859715,1,0,0,1,0,0,0,0,0,0,0,0,16.444496
punjab,dera ismail khan,151020,1911,13624474.31018066,711755,12749832,1,0,0,1,0,0,0,0,0,0,0,0,16.361029
punjab,dera ismail khan,151020,1912,18370668.54348755,835076,14121851,1,0,0,1,0,0,0,0,0,0,0,0,16.463234
punjab,dera ismail khan,151020,1913,19734389.11743164,892701,14546363,1,0,0,1,0,0,0,0,0,0,0,0,16.492851
punjab,dera ismail khan,151020,1914,23085589.21081543,1066417,16415637,1,0,0,1,0,0,0,0,0,0,0,0,16.613745
punjab,dera ismail khan,151020,1915,15638191.46562958,564685,9786704,1,0,0,1,0,0,0,0,0,0,0,0,16.096535
punjab,dera ismail khan,151020,1916,29948611.09763336,1079097,18863678,1,0,0,1,0,0,0,0,0,0,0,0,16.752748
punjab,dera ismail khan,151020,1917,11210532.81196213,448880.66,7104973.5,1,0,0,1,0,0,0,0,0,0,0,0,15.776305
punjab,dera ismail khan,151020,1918,11593118.8740654,472100.84,6577922.5,1,0,0,1,0,0,0,0,0,0,0,0,15.699229
punjab,dera ismail khan,151020,1919,17388249.25162506,495321,7877299,1,0,0,1,0,0,0,0,0,0,0,0,15.879496
punjab,dera ismail khan,151020,1920,14757983.66015625,387253,6902793.5,1,0,0,1,0,0,0,0,0,0,0,0,15.747437
punjab,dera ismail khan,151020,1929,38616068.42141533,1300738,20453096,1,0,0,1,0,0,0,0,0,0,0,0,16.833645
punjab,dera ismail khan,151020,1930,18456077.00922012,882266,13630027,0,0,0,1,0,0,0,0,0,0,0,0,16.427786
punjab,shahpur,151021,1884,5354006.779846191,372917.97,5354007,0,0,0,1,0,1,0,0,0,0,0,0,15.493356
punjab,shahpur,151021,1885,4851688.390361786,362516.06,4776990.5,0,0,0,1,0,1,0,0,0,0,0,0,15.379321
punjab,shahpur,151021,1887,8046302.297515869,372251.63,4787531.5,0,0,0,1,0,1,0,0,0,0,0,0,15.381525
punjab,shahpur,151021,1888,7469488.212036133,435062.03,5707226.5,0,0,0,1,0,1,0,0,0,0,0,0,15.557243
punjab,shahpur,151021,1889,6167312.246147156,398537.69,5208571.5,0,0,0,1,0,1,0,0,0,0,0,0,15.465816
punjab,shahpur,151021,1890,7879925.83416748,458616.56,6038551,0,0,0,1,0,1,0,0,0,0,0,0,15.613674
punjab,shahpur,151021,1892,9533077.749023438,483362,5891478,0,0,0,1,0,1,0,0,0,0,0,0,15.589018
punjab,shahpur,151021,1893,7550234.957767487,511973,6478584.5,0,0,0,1,0,1,0,0,0,0,0,0,15.684012
punjab,shahpur,151021,1894,5664378.735580444,445641,5738127,0,0,0,1,0,1,0,0,0,0,0,0,15.562643
punjab,shahpur,151021,1897,10860342.2545166,503015,6351414,0,0,0,1,0,1,0,0,0,0,0,0,15.664188
punjab,shahpur,151021,1898,5501062.958374023,312842,4227301,1,0,0,1,0,1,0,0,0,0,0,0,15.257074
punjab,shahpur,151021,1899,5348150.200645447,228634,3144591,1,0,0,1,0,1,0,0,0,0,0,0,14.961194
punjab,shahpur,151021,1901,7981671.436767578,424299,5831911,1,0,0,1,0,1,0,0,0,0,0,0,15.578856
punjab,shahpur,151021,1902,9445989.465820313,525089,6994573.5,1,0,0,1,0,1,0,0,0,0,0,0,15.760645
punjab,shahpur,151021,1903,12312976.54207039,684670,9204135,1,0,0,1,0,1,0,0,0,0,0,0,16.035164
punjab,shahpur,151021,1904,9056572.23828125,502345,7383346.5,1,0,0,1,0,1,0,0,0,0,0,0,15.814737
punjab,shahpur,151021,1905,15454699.37800598,741327,10617609,1,0,0,1,0,1,0,0,0,0,0,0,16.178024
punjab,shahpur,151021,1906,19117405.20887756,934930,12406128,1,0,0,1,0,1,0,0,0,0,0,0,16.3337
punjab,shahpur,151021,1907,15961438.28710938,734595,10486779,1,0,0,1,0,1,0,0,0,0,0,0,16.165627
punjab,shahpur,151021,1908,28760961.05175781,944388,12195205,1,0,0,1,0,1,0,0,0,0,0,0,16.316553
punjab,shahpur,151021,1909,24408827.08444214,887363,12536653,1,0,0,1,0,1,0,0,0,0,0,0,16.344168
punjab,shahpur,151021,1910,21132727.59890747,892156,12509621,1,0,0,1,0,1,0,0,0,0,0,0,16.342009
punjab,shahpur,151021,1911,18115036.13806152,729109,10433121,1,0,0,1,0,1,0,0,0,0,0,0,16.160496
punjab,shahpur,151021,1912,20077110.328125,822834,10219387,1,0,0,1,0,1,0,0,0,0,0,0,16.139797
punjab,shahpur,151021,1913,20079551.70944595,900507,11057865,1,0,0,1,0,1,0,0,0,0,0,0,16.218653
punjab,shahpur,151021,1914,22374647.49798584,958576,11228363,1,0,0,1,0,1,0,0,0,0,0,0,16.233953
punjab,shahpur,151021,1915,18303778.52758789,663207,8484314,1,0,0,1,0,1,0,0,0,0,0,0,15.95373
punjab,shahpur,151021,1916,25828185.0300293,937303,12103017,1,0,0,1,0,1,0,0,0,0,0,0,16.308966
punjab,shahpur,151021,1917,29243373.18353271,927454.69,12157850,1,0,0,1,0,1,0,0,0,0,0,0,16.313486
punjab,shahpur,151021,1919,38925786.79855347,908512,11806422,1,0,0,1,0,1,0,0,0,0,0,0,16.284155
punjab,shahpur,151021,1920,34658036.39457703,783698,9991505,1,0,0,1,0,1,0,0,0,0,0,0,16.117247
punjab,shahpur,151021,1929,31455279.52905273,1125906,10731008,1,0,0,1,0,1,0,0,0,0,0,0,16.188648
punjab,shahpur,151021,1930,18603857.01953125,956984,8849451,0,0,0,1,0,1,0,0,0,0,0,0,15.995866
punjab,gujranwala,151022,1884,9818599.90234375,559472.88,9818600,0,0,0,1,0,1,0,0,0,0,0,0,16.099789
punjab,gujranwala,151022,1885,6636432.01171875,422999.94,5940192.5,0,0,0,1,0,1,0,0,0,0,0,0,15.597252
punjab,gujranwala,151022,1887,9613386.883789063,537890.94,7305492.5,0,0,0,1,0,1,0,0,0,0,0,0,15.804137
punjab,gujranwala,151022,1888,7895790.703125,535362.44,7358873,0,0,0,1,0,1,0,0,0,0,0,0,15.811418
punjab,gujranwala,151022,1889,8469751.282676697,533869.88,7532414.5,0,0,0,1,0,1,0,0,0,0,0,0,15.834726
punjab,gujranwala,151022,1890,10416229.07763672,576227.81,8191745.5,0,0,0,1,0,1,0,0,0,0,0,0,15.918637
punjab,gujranwala,151022,1891,7290495.604248047,423229,5812889.5,0,0,0,1,0,1,0,0,0,0,0,0,15.575588
punjab,gujranwala,151022,1892,10252654.88964844,647714,8199665.5,0,0,0,1,0,1,0,0,0,0,0,0,15.919604
punjab,gujranwala,151022,1893,8080099.121582031,597120,8521826,0,0,1,1,0,1,0,0,0,0,0,0,15.958141
punjab,gujranwala,151022,1894,7706820.40234375,574546,8163370.5,0,0,1,1,0,1,0,0,0,0,0,0,15.915168
punjab,gujranwala,151022,1895,9838351.352050781,485159,6914132.5,0,0,1,1,0,1,0,0,0,0,0,0,15.749078
punjab,gujranwala,151022,1896,14166141.28729248,528185,7419380.5,0,0,1,1,0,1,0,0,0,0,0,0,15.819606
punjab,gujranwala,151022,1897,14636762.06103516,675264,9438407,0,0,1,1,0,1,0,0,0,0,0,0,16.060297
punjab,gujranwala,151022,1898,11351637.1328125,633849,10356408,0,0,1,1,0,1,0,0,0,0,0,0,16.153116
punjab,gujranwala,151022,1899,12533512.55596924,529121,8353026.5,0,0,1,1,0,1,0,0,0,0,0,0,15.938134
punjab,gujranwala,151022,1901,15122938.70306396,650527,10640281,0,0,1,1,0,1,0,0,0,0,0,0,16.180157
punjab,gujranwala,151022,1902,16161648.20605469,715350,11114414,0,0,1,1,0,1,0,0,0,0,0,0,16.223753
punjab,gujranwala,151022,1903,17699999.09716797,786510,12411586,0,0,1,1,0,1,0,0,0,0,0,0,16.334141
punjab,gujranwala,151022,1904,14338119.41532898,644889,10572689,0,0,1,1,0,1,0,0,0,0,0,0,16.173784
